num parti,nom parti,année,immobilisations incorporelles,écarts d'acquisition,terrains et constructions,autres immobilisations corporelles,participations et créances rattachées,prêts à des partis ou groupements politiques,autres immobilisations financières,stocks et en-cours,créances clients et comptes rattachés,autres créances,valeurs mobilières de placement,disponibilités,charges constatées d'avance,total général (i + ii + iii),réserves,excédent ou déficit de l'exercice,provisions pour risques,provisions pour charges,emprunts et dettes auprès d'établissement de crédit,dettes fournisseurs et comptes rattachés,dettes fiscales et sociales,autres dettes,produits constatés d'avance,total général (i + ii + iii + iv),"communication (presse, publications, télévisions, publicité, sites internet, réseaux sociaux)",contributions versées aux candidats,contributions à des partis ou groupements politiques,achats de marchandises et variation de stocks,autres achats et autres charges externes,impôts et taxes,salaires et traitements,charges sociales,total iv,total vi,dotations aux amortissements et dépréciations sur immobilisations,dotations aux provisions,total des charges (ii + iv +vi + vii + viii + ix),cotisations des adhérents,cotisations des élus,aide publique 1ère fraction,aide publique 2nde fraction,dons de personne physique,dévolutions de l'excédent des comptes de campagne,dévolutions de partis ou groupements politiques,prestations de services (manifestations et colloques),"ventes de marchandises, productions vendue (biens et services), production stockée et production immobilisée",total iii,total v,"reprise sur amortissements, dépréciations, provisions et transferts de charges",total des produits (i + iii + v),excédent ou déficit d'ensemble,total flux
957,LA PAROLE AU PEUPLE,2020,0,0,0,0,0,0,0,0,0,0,0,359,0,359,0,205,0,0,0,400,0,0,0,359,0,0,0,0,175,0,0,0,0,0,0,0,495,0,0,0,0,700,0,0,0,0,0,0,0,700,205,1195
959,UNION DÉMOCRATIQUE POUR LA LIBERTÉ EGALITÉ ET FRATERNITÉ,2020,3000,0,0,0,0,0,0,0,0,23796,0,111,0,26907,0,-343,0,0,0,1380,0,0,0,26907,0,0,0,0,342,0,0,0,0,0,0,0,2123,1780,0,0,0,0,0,0,0,0,0,0,0,1780,-343,3903
961,AUDETE BM,2020,0,0,0,0,0,0,0,0,0,0,0,6217,0,6217,17324,-11107,0,0,0,0,0,0,0,6217,1023,0,0,0,140,0,0,0,0,0,0,0,54927,0,0,0,0,43820,0,0,0,0,0,0,0,43820,-11107,98747
963,LE RASSEMBLEMENT POUR LA NEUVIÈME,2020,0,0,0,0,0,0,0,0,0,0,0,1066,0,1066,3378,-1073,0,0,0,2040,0,10116,0,1066,0,0,0,0,161,0,0,0,0,752,231,0,4072,0,0,0,0,3000,0,0,0,0,0,0,0,3000,-1073,7072
966,LE 12éme EN ACTION,2020,0,0,0,825,0,0,0,0,0,0,0,5335,315,29476,0,1124,0,0,214,3090,0,44,0,29476,0,0,0,0,767,0,0,0,0,45,1136,0,4306,0,0,0,0,5430,0,0,0,0,0,0,1,5431,1124,9738
967,POUR LE 5E ARRONDISSEMENT,2020,0,0,0,0,0,0,0,0,0,0,0,4130,0,6130,8727,-7346,0,0,0,5640,0,464,0,6130,751,0,0,0,4244,0,0,0,0,0,0,0,21597,120,9530,0,0,4602,0,0,0,0,0,0,0,14252,-7345,35849
968,CERCLE DE RÉFLEXION ET D'ACTION LOUIS PHILIBERT,2020,0,0,0,0,0,0,0,0,0,0,0,7442,0,7442,0,-609,0,0,0,0,0,0,0,7442,0,0,0,0,0,0,0,0,451,0,0,0,9354,0,0,0,0,8745,0,0,0,0,0,0,0,8745,-609,18099
974,"RÉUSSIR CAEN, ENSEMBLE",2020,0,0,0,0,0,0,0,0,0,0,0,48006,0,48006,0,-20990,0,0,0,720,0,0,0,48006,0,0,0,1153,1355,0,0,0,4,2036,0,0,36564,6425,0,0,0,9105,0,0,0,0,44,0,0,15574,-20990,52138
975,RÉSISTONS !,2020,0,0,0,575,15,0,2866,0,0,5850,0,22979,5818,38104,0,-18601,0,0,30000,16361,4821,9663,0,38104,1011,2670,0,0,5650,1703,39795,13929,345,6847,24,0,102512,4100,0,0,0,49271,0,0,0,803,0,0,0,83911,-18601,186423
976,LA FRANCE INSOUMISE,2020,0,0,0,32603,381,0,160756,0,30834,4850,0,5942866,123750,6595097,4117160,2127918,0,5479,0,110018,173691,8932,40015,6595097,298539,244908,247891,38498,261616,48015,683773,245379,0,1252,17455,5479,3425602,0,16442,4459212,0,883353,107,0,109010,46116,13315,2001,23738,5553521,2127918,8979124
978,ADECSLOR,2020,0,0,0,13637,0,0,0,0,0,0,0,15444,0,26874,0,1861,0,0,0,17086,0,0,0,26871,0,0,0,6684,18,0,0,0,0,0,1631,0,31579,0,15000,0,0,18440,0,0,0,0,0,0,0,33440,1861,65019
979,RÉZISTAN'S ÉGALITÉ 974,2020,0,0,0,0,0,0,0,0,0,37200,0,68698,0,120898,0,38396,0,0,0,1909,0,0,0,120898,0,2000,0,0,5849,0,0,0,0,0,0,0,10665,20,0,6483,0,5358,0,0,0,0,0,0,0,49061,38396,59727
981,DROITELIB,2020,0,0,0,0,0,0,0,0,0,0,0,49609,0,49609,0,-5950,0,0,0,4962,0,0,0,49608,4915,0,0,0,498,0,0,0,0,0,0,0,10949,5000,0,0,0,0,0,0,0,0,0,0,0,4999,-5950,15949
982,LA VOIX DE LA RÉUNION,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3110,0,0,0,0,0,0,0,0,0,0,0,0,982,0,0,0,0,0,0,0,3348,150,0,0,0,0,87,0,0,0,0,0,0,237,-3110,3585
983,À NOUS LA DÉMOCRATIE !,2020,0,0,0,0,0,0,0,0,0,0,0,4280,0,4280,1615,684,0,0,0,1980,0,0,0,4280,0,1800,0,0,1587,0,6109,410,0,0,0,0,12349,1431,0,0,0,11603,0,0,0,0,0,0,0,13034,684,25383
984,"LA RÉUNION, EN AVANT",2020,0,0,0,3584,0,0,0,0,0,0,0,7660,0,11245,11384,-148,0,0,0,0,0,8,0,11245,0,0,0,0,2487,0,0,0,0,0,1562,0,32430,0,18757,0,0,13525,0,0,0,0,0,0,0,32282,-148,64712
985,"RM3-RENNES MÉTROPOLE EN MOUVEMENT, MAINTENANT !",2020,0,0,0,0,0,0,0,0,0,0,0,8137,0,8137,15251,-7114,0,0,0,0,0,0,0,8137,1712,0,0,1367,168,0,0,0,0,0,0,0,7984,100,0,0,0,760,0,0,0,0,5,0,0,870,-7114,8854
986,RENAISSANCE À GAUCHE,2020,0,0,0,0,0,0,0,0,0,0,15,9699,0,9714,0,1344,0,0,0,1000,0,0,0,9714,0,1580,0,0,345,0,0,0,0,0,0,0,3020,280,4085,0,0,0,0,0,0,0,0,0,0,4365,1344,7385
989,ASSOCIATION J'AIME NARBONNE,2020,0,0,0,0,0,0,0,0,0,0,0,2510,528,3038,-304,930,0,0,0,2412,0,0,0,3038,58,0,0,327,1552,0,0,0,0,0,0,0,7060,1440,100,0,0,5755,0,0,0,0,0,0,0,7990,930,15050
990,"RASSEMBLEMENT DES ASNIÈROIS INDÉPENDANT, SOLIDAIRES ET OUVERTS",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,2412,0,2412,1812,3012
992,LA RELÈVE CITOYENNE,2020,0,0,0,0,15,0,0,0,0,0,0,914,0,929,0,-1710,0,0,0,0,0,0,0,929,0,1098,0,0,252,0,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,-1710,1710
993,FRONT LIBÉRÉ,2020,0,0,0,0,0,0,0,0,0,0,0,383,0,383,0,-138,0,0,0,0,0,0,0,383,0,0,0,0,188,0,0,0,0,0,0,0,188,50,0,0,0,0,0,0,0,0,0,0,0,50,-138,238
996,BAGNOLET AGIR,2020,0,0,0,583,0,0,0,0,0,0,0,546,0,1379,0,-3867,0,0,0,150,0,30,0,1379,1200,0,0,0,0,0,0,0,0,0,0,0,7007,230,0,0,0,1600,0,0,0,0,0,0,0,3141,-3867,10148
997,DEMAIN EN COMMUN,2020,0,0,0,0,0,0,0,0,0,0,31,856,0,886,0,-59,0,0,0,0,0,1200,0,886,0,0,0,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,1750,0,0,0,0,0,0,0,1750,-59,3560
1002,GÉNÉRATION ENGAGEMENT,2020,0,0,0,0,0,0,0,0,0,2564,0,17785,0,20350,0,-18564,0,0,0,5416,0,0,0,20350,1901,63364,0,318,2342,0,0,0,0,310,4954,0,237651,0,16000,0,0,166434,838,0,0,0,0,0,0,219087,-18564,456738
1005,ENSEMBLE POUR LES YVELINES,2020,0,0,0,0,0,0,0,0,0,0,0,19116,0,19116,0,-2239,0,0,0,1200,0,0,0,19116,17482,0,0,0,3640,0,0,0,0,0,0,0,41279,1400,6820,0,0,13400,0,0,0,0,0,0,0,39039,-2239,80319
1006,PARTI COMMUNISTE RÉVOLUTIONNAIRE DE FRANCE,2020,0,0,0,0,0,0,0,0,0,3455,0,3536,0,6992,0,916,0,0,0,6240,0,0,0,6992,0,0,0,0,10425,0,0,0,0,0,0,0,20555,17415,0,0,0,896,0,0,0,3160,0,0,0,21472,916,42028
1008,PROGRÈS 974,2020,0,0,0,0,0,0,0,0,0,0,0,996,0,996,0,1370,0,0,0,434,0,0,0,996,0,0,0,0,0,0,0,0,126,0,0,0,560,560,1370,0,0,0,0,0,0,0,0,0,0,1930,1370,2490
1009,GÉNÉRATION RILLIEUX-GÉNÉRATION RENOUVEAU,2020,0,0,0,249,0,0,0,0,0,0,0,60266,0,85964,39828,40728,0,0,0,5407,0,0,0,85964,0,22200,0,0,1459,0,0,0,0,0,213,0,33871,0,0,0,0,74600,0,0,0,0,0,0,0,74600,40728,108471
1011,UNION POUR LA DÉFENSE ET L'AVENIR DU 16EME,2020,0,0,0,0,0,0,0,0,0,0,0,2365,0,2365,0,-34185,0,0,0,1800,0,0,0,2365,0,0,30000,0,3585,0,0,0,0,0,0,0,34185,0,0,0,0,0,0,0,0,0,0,0,0,0,-34185,34185
1012,ALLIANCE POUR LA GUADELOUPE,2020,0,0,0,0,0,0,0,230,0,0,15,346,0,591,0,-30,0,0,0,0,0,0,0,591,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,30
1015,PERSPECTIVES LYON ET MÉTROPOLE,2020,0,0,0,0,0,0,0,0,0,0,0,14513,0,14513,0,-23822,0,0,0,0,0,1950,0,14513,0,21173,0,0,0,0,0,0,0,0,0,0,26042,0,490,0,0,0,0,0,0,1699,0,0,0,2220,-23822,28262
1017,LIBÉRONS LE POTENTIEL DE VITRY-SUR-SEINE,2020,0,0,0,0,0,0,0,0,0,0,0,1989,0,1989,-294,-122,0,0,0,2136,0,269,0,1989,89,0,0,0,5042,0,0,0,0,0,0,0,13113,2650,0,0,0,10341,0,0,0,0,0,0,0,12991,-122,26104
1018,REFONDATION,2020,760,0,0,0,0,0,0,0,0,0,7794,0,0,8554,0,8334,0,0,0,8657,0,0,0,8554,415,0,0,0,2732,0,0,0,0,0,1520,0,8653,1940,0,0,0,15078,0,0,0,0,-30,0,0,16987,8334,25640
1019,DEMORUN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,0,0,0,0,0,0,0,4013,0,0,0,0,0,0,0,0,0,0,0,0,4013,0,8026
1021,UNE RÉGION D'AVANCE,2020,0,0,0,0,0,0,0,0,0,0,0,1887,0,1887,1522,-4181,0,0,0,4395,0,150,0,1887,9598,0,0,0,4233,0,0,0,0,0,0,0,17951,0,0,0,0,13550,0,0,0,0,0,0,0,13770,-4180,31721
1023,CONFÉDÉRATION NATIONALE DES INDÉPENDANTS ET PATRIOTES,2020,0,0,0,0,0,0,0,0,0,0,0,2129,0,2129,0,-1224,0,0,0,2400,1500,0,0,2129,0,0,0,0,24,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,-1224,1224
1025,UNIR NOS FORCES POUR NOS VILLES,2020,0,0,0,0,0,0,0,0,0,0,0,13486,0,13486,10456,3030,0,0,0,0,0,0,0,13486,0,1000,0,0,656,0,0,0,0,0,0,0,3904,0,0,0,0,6935,0,0,0,0,0,0,0,6935,3030,10839
1027,LES PATRIOTES,2020,0,0,0,2968,0,0,0,5640,23020,1073,15,255989,0,288707,0,279177,0,0,0,12257,0,398,0,288707,0,4900,0,1113,59392,-178,0,0,0,84,146,0,115493,276480,13695,0,0,80324,0,0,4758,14925,0,4489,0,394671,279177,510165
1028,DRAGUIGNAN POUR TOUS,2020,0,0,0,0,0,0,0,0,0,0,0,525,0,525,2834,-2309,0,0,0,0,0,0,0,525,0,0,0,0,1426,0,0,0,9,0,0,0,12934,490,0,0,0,10135,0,0,0,0,0,0,0,10625,-2309,23559
1030,UN CŒUR POUR ÉRAGNY,2020,0,0,0,0,0,0,0,0,0,0,0,1399,0,1399,0,692,0,0,0,360,0,0,0,1399,0,0,0,0,778,0,0,0,0,0,0,0,7518,0,0,0,0,8210,0,0,0,0,0,0,0,8210,692,15728
1032,100% PARIS,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,-145,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,-145,145
1034,UNION DES FRANÇAIS DU MONDE,2020,0,0,0,0,0,0,0,0,0,0,0,1432,0,1432,0,79,0,0,382,0,0,0,0,1432,98,0,0,0,0,0,0,0,255,0,0,0,353,432,0,0,0,0,0,0,0,0,0,0,0,432,79,785
1035,OBJECTIF FRANCE,2020,270,0,0,0,0,0,0,0,0,0,0,12127,0,12397,966,6671,0,0,0,0,0,0,0,12397,2940,0,0,2774,9721,0,0,0,0,0,0,0,42725,21499,3486,0,0,14920,0,0,6210,650,0,2630,0,49395,6671,92120
1036,VILLEJUIF AVEC FRANCK LE BOHELLEC,2020,0,0,0,1732,0,0,0,0,0,2640,0,9253,0,49115,0,12270,0,0,0,8003,0,0,0,49115,0,9796,0,0,1431,0,0,0,0,0,946,0,36228,0,0,0,0,38000,0,0,0,0,0,0,10498,48498,12270,84727
1037,AVEC FLORENCE PORTELLI,2020,0,0,0,0,0,0,0,0,0,0,0,4070,0,4070,-1271,-1160,0,0,0,0,0,0,0,4070,911,0,9000,0,1091,0,0,0,0,0,0,0,12562,11335,0,0,0,0,17,0,0,0,0,0,0,11402,-1160,23964
1038,ENSEMBLE POUR LA RÉPUBLIQUE,2020,0,0,0,0,0,0,0,0,0,0,0,15102,0,15102,12506,206,0,0,0,2346,0,44,0,15102,0,1000,0,0,135,0,0,0,0,0,0,0,1738,0,0,0,0,0,0,1944,0,0,0,0,0,1944,206,3683
1039,OSER LA FRANCE,2020,0,0,0,0,0,0,0,0,0,415,0,18191,0,22176,0,-4036,0,0,0,10575,509,0,0,22176,0,0,0,0,5829,0,793,139,0,0,0,0,42595,20210,0,0,0,7509,0,0,10110,730,0,0,0,38559,-4036,81154
1040,LES AMIS DE GUILLAUME PELTIER,2020,0,0,0,0,0,0,0,0,0,0,0,94922,0,94922,31116,56680,0,0,0,7126,0,0,0,94922,0,0,0,298,73004,0,0,0,0,0,0,0,81727,9370,0,0,0,114710,0,0,12232,1982,0,0,0,138407,56680,220134
1041,RÉPUBLICAINS CALÉDONIENS,2020,0,0,0,0,0,0,0,0,0,0,0,113167,0,150267,0,63906,0,0,0,2412,0,325,0,150267,0,6285,40833,0,7810,0,0,0,0,0,0,0,66193,6248,31223,0,0,51738,0,0,0,0,0,0,40833,130099,63906,196292
1042,UNIS POUR SERVIR,2020,0,0,0,0,0,0,0,0,0,0,0,20339,0,20339,0,8606,0,0,0,2649,0,0,0,20339,0,0,0,0,167,0,0,0,0,0,0,0,2319,0,0,0,0,0,0,0,0,0,0,0,0,10925,8606,13244
1043,LA FRANCE DEMAIN,2020,2913,0,0,0,0,0,0,0,0,0,0,5283,0,8196,0,-3450,0,0,0,0,0,0,0,8196,0,0,0,0,1077,0,0,0,0,0,1757,0,7445,0,0,0,0,3995,0,0,0,0,0,0,0,3995,-3450,11440
1044,MOUVEMENT RADICAL (SOCIAL LIBÉRAL),2020,299,0,0,13441,30,0,1289,0,45856,59142,25990,241902,3236,391185,61108,67592,0,0,0,142694,97098,940,0,391185,3611,78200,30000,0,155895,3640,258146,99846,0,0,10908,0,825827,45744,19506,0,0,102623,0,0,0,0,178,0,0,893418,67592,1719245
1045,LA FRANCE AUDACIEUSE,2020,0,0,0,0,0,0,0,0,0,2240,0,9729,0,11969,0,8048,0,0,0,3097,0,0,0,11969,0,0,0,0,1594,0,0,0,0,0,0,0,4833,0,0,0,0,4325,8556,0,0,0,0,0,0,12881,8048,17715
1046,LA MANUFACTURE DES IDÉES,2020,0,0,0,787,0,0,0,0,0,0,0,125311,0,126098,0,127085,0,0,0,692,0,0,0,126098,0,28000,0,0,8294,0,0,0,0,0,439,0,40934,0,0,0,0,168020,0,0,0,0,0,0,0,168020,127085,208954
1047,L'UNION POUR LES LORIENTAIS,2020,0,0,0,0,15,0,0,0,0,0,0,1842,0,1857,0,1034,0,0,0,2020,0,0,0,1857,0,0,0,0,379,0,0,0,0,0,0,0,2421,425,80,0,0,2950,0,0,0,0,0,0,0,3455,1034,5876
1048,FRANCE DÉMOCRATIE,2020,0,0,1669,0,0,0,0,0,0,0,0,14569,0,16238,3338,2803,0,0,0,3250,0,6847,0,16238,159,0,0,1135,120,0,0,0,111,0,0,0,6646,900,0,0,0,8550,0,0,0,0,0,0,0,9450,2803,16096
1050,"VRAIMENT SOCIAL, VRAIMENT LIBÉRAL",2020,980,0,0,0,0,0,0,0,0,0,0,2803,0,3783,450,-1996,0,0,0,3585,0,55,0,3783,0,0,0,0,892,0,0,0,0,0,1960,0,4800,0,0,0,0,2814,0,0,0,0,0,0,0,2804,-1996,7605
1051,POUR COURDIMANCHE,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,-1792,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,297,0,0,4009,0,0,0,0,2217,0,0,0,0,0,0,0,2217,-1792,6226
1053,ENSEMBLE POUR L'EURE,2020,0,0,0,0,0,0,0,0,0,0,0,33904,2099,36003,0,15681,0,0,0,1800,0,0,0,36003,0,0,0,0,9779,0,0,0,0,0,0,0,9779,0,0,0,0,0,0,0,0,0,0,0,0,25460,15681,35239
1054,"AGIR, LA DROITE CONSTRUCTIVE",2020,0,0,0,0,0,0,7650,0,0,0,0,289000,0,296650,0,116239,0,0,0,12147,41997,709,0,296650,0,0,0,0,40082,1935,130900,49286,312,0,0,0,312613,45786,48628,0,0,0,0,334435,0,0,0,0,0,428852,116239,741466
1055,LES RADICAUX DE GAUCHE,2020,0,0,0,0,0,4000,0,0,0,3994,0,35277,0,48273,1639,5421,0,0,0,1536,0,1000,0,48272,0,0,0,0,6061,0,0,0,0,0,0,0,14982,2992,3770,0,0,1995,0,0,0,0,0,1646,0,20403,5421,35386
1056,BORDS DE MARNE INITIATIVES,2020,0,0,0,0,0,0,0,0,0,0,0,13248,0,13248,0,-5064,0,0,0,2320,0,0,0,13248,0,24000,0,0,15770,0,0,0,0,0,0,0,56564,0,0,0,0,51500,0,0,0,0,0,0,0,51500,-5064,108064
1057,AMBITIONS POUR GAP,2020,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,64,0,0,0,30,0,400,0,47,319,0,0,0,226,0,0,0,0,0,0,0,1076,0,0,0,0,1140,0,0,0,0,0,0,0,1140,64,2216
1058,PARIS AVENIR,2020,0,0,0,0,0,0,0,0,0,0,0,67180,0,67180,0,-12936,0,0,0,8400,0,0,0,67180,0,10000,0,0,4517,0,0,0,80500,0,0,0,103436,0,0,0,0,32200,0,0,0,0,0,30000,0,90500,-12936,193936
1059,VIVRE LA RÉUNION,2020,0,0,0,0,0,0,0,0,0,0,0,4835,0,4835,0,-263,0,0,0,868,0,1700,0,4835,0,0,0,0,547,0,0,0,0,0,0,0,5765,1050,0,1444,0,2900,108,0,0,0,0,0,0,5502,-263,11267
1062,"UNION DES DÉMOCRATES, RADICAUX ET LIBÉRAUX",2020,0,0,0,0,0,0,0,0,0,0,0,30798,0,30798,0,-6677,0,0,0,5988,0,0,0,30798,0,0,3867497,0,617,0,0,0,0,0,0,0,3874174,0,0,1043378,2824118,0,0,0,0,0,0,0,0,3867497,-6677,7741671
1063,UNION DES RÉPUBLICAINS,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,AGIR POUR DIJON,2020,50,0,233,0,15,0,0,0,0,0,0,1465,0,1763,0,-462,0,0,0,0,0,0,0,1763,784,0,0,0,69,0,0,0,0,0,283,0,3662,0,0,0,0,3200,0,0,0,0,0,0,0,3200,-462,6862
1066,L'ESSONNE AVEC VOUS,2020,0,0,0,0,0,0,0,0,0,0,0,28257,0,28283,0,2195,0,0,0,2938,0,6150,0,28283,0,1484,0,0,18308,0,0,0,0,0,0,0,23996,0,0,0,0,25750,0,0,0,442,0,0,0,26192,2195,50188
1067,LE BEFFROI,2020,0,0,0,0,0,0,0,0,0,0,0,12127,334,12461,0,1409,0,0,0,1980,0,0,0,12461,0,0,0,0,1182,0,0,0,2,0,0,0,14200,0,0,0,0,15610,0,0,0,0,0,0,0,15610,1409,29810
1068,TE ORA API O PORINETIA,2020,0,0,0,1623,0,0,0,0,0,0,0,1687,0,3310,0,-1806,0,0,0,0,0,0,0,3310,0,0,0,0,49,0,0,0,260,110,807,0,8862,96,0,0,0,6866,0,0,0,0,0,94,0,7056,-1806,15918
1069,POUR L'ISÈRE,2020,0,0,0,348,0,0,0,0,0,0,0,18777,14499,33624,0,19365,0,0,0,2868,0,0,0,33624,0,0,0,0,428,0,0,0,0,0,380,0,3274,22640,0,0,0,0,0,0,0,0,0,0,0,22640,19365,25914
1072,RÉVOLUTION ÉCOLOGIQUE POUR LE VIVANT,2020,0,0,0,0,0,0,0,0,0,0,0,15840,0,15840,0,4822,5000,0,0,1164,0,0,0,15840,0,0,0,0,3240,0,0,0,0,0,0,0,7268,5000,0,0,0,6910,0,0,0,180,0,0,0,12090,4822,19358
1073,"PARISIENNES, PARISIENS",2020,0,0,0,0,0,0,0,0,0,0,0,831,0,3587,0,-11489,0,0,0,32165,0,60,0,3587,31352,15504,0,0,6735,0,6381,0,0,0,0,0,97218,0,0,0,0,50403,0,0,0,0,0,0,32322,85729,-11489,182947
1077,NOTRE FRANCE,2020,0,0,0,0,0,0,0,0,0,1488,0,954,0,2442,291,-376,0,0,37,3120,0,0,0,2442,0,0,0,0,817,0,0,0,0,0,0,0,2791,0,0,0,0,2415,0,0,0,0,0,0,0,2415,-376,5206
1078,EUSKAL HERRIA BAI,2020,0,0,0,0,0,0,0,0,0,0,0,19738,0,19738,9490,-2558,0,0,0,1800,11006,0,0,19738,0,0,0,0,5753,127,31027,6840,0,2973,0,0,55660,27254,2960,0,0,50,0,0,0,0,0,0,2688,53102,-2558,108763
1079,GÉNÉRATIONS ALLAUCH,2020,0,0,0,0,0,0,0,0,0,0,0,156,0,156,0,-96,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,346,0,0,0,946,0,0,0,0,850,0,0,0,0,0,0,0,850,-96,1796
1080,UN NOUVEL AVENIR POUR VILLEDIEU,2020,0,0,0,0,0,0,0,0,0,900,0,42,0,942,-628,670,0,0,0,0,0,900,0,942,0,0,0,0,0,0,0,0,0,0,0,0,4510,0,0,0,0,5180,0,0,0,0,0,0,0,5180,670,9690
1081,CLERMONT 2020 AVEC JEAN-PIERRE BRENAS,2020,0,0,0,0,0,0,0,0,0,0,0,3735,0,3735,0,3675,0,0,0,0,0,0,0,3735,0,3200,0,0,223,0,0,0,0,0,0,0,3685,0,0,0,0,7230,0,0,0,130,0,0,0,7360,3675,11045
1083,TOULOUSE GARONNE,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,365,300,0,0,0,100,0,0,0,0,0,0,0,1795,1429,2160
1084,OBJECTIF LYON,2020,0,0,0,0,30,0,0,0,0,0,0,19334,760,37624,0,25854,0,0,0,5372,3647,0,0,37624,0,1300,0,0,239317,1386,12570,4312,14,0,0,0,328780,0,0,0,0,108025,0,0,0,0,0,0,0,354635,25854,683415
1085,PARTI LORRAIN,2020,0,0,0,0,0,0,0,0,0,0,0,9609,0,9609,0,2968,0,0,0,1000,0,0,0,9609,0,0,0,0,318,0,0,0,0,0,0,0,1318,200,0,0,0,3150,0,0,0,192,43,0,0,4286,2968,5604
1088,ASSOCIATION LA GAUCHE DEBOUT ET INSOUMISE,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,DISSIDENCE FRANÇAISE,2020,0,0,0,0,0,0,0,0,0,0,0,3145,0,3145,1759,785,0,0,0,600,0,0,0,3145,189,0,0,0,634,0,0,0,164,0,0,0,1909,2045,0,0,0,650,0,0,0,0,0,0,0,2695,785,4604
1090,DIJON L'AVENIR ENSEMBLE,2020,0,0,0,0,0,0,0,0,0,1550,0,7372,0,8922,2023,5459,0,0,0,1440,0,0,0,8923,1664,0,0,239,176,0,0,0,0,0,0,0,3760,0,0,0,0,9220,0,0,0,0,0,0,0,9220,5459,12980
1092,"AVEC VOUS, POUR VOUS",2020,0,0,0,0,0,0,0,0,0,1204,0,4886,0,6091,0,3207,0,0,0,2280,0,0,0,6091,0,0,0,0,1557,0,0,0,0,0,0,0,9536,0,0,0,0,12525,0,0,0,0,0,0,199,12744,3207,22280
1093,GAUCHE RÉPUBLICAINE ET SOCIALISTE,2020,774,0,0,5403,0,0,1770,0,0,5618,0,33576,0,47143,4029,22341,0,0,0,7680,13091,0,0,47143,1120,0,0,0,7645,228,31342,5974,1,150,1069,0,115169,20564,3590,0,0,14681,0,0,7470,0,0,0,0,137511,22341,252681
1094,PARTI RÉPUBLICAIN SOLIDARISTE-FORCES LAÏQUES,2020,0,0,0,0,0,0,0,0,0,0,0,3808,0,3808,0,-950,0,0,0,3120,0,110,0,3808,0,0,0,0,325,0,0,0,0,0,0,0,1885,460,0,0,0,475,0,0,0,0,0,0,0,935,-950,2820
1095,BORDEAUX ÉVOLUTION,2020,0,0,0,0,0,0,0,0,0,0,0,2197,0,2197,0,-287,0,0,0,183,0,0,0,2197,0,0,0,0,287,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,-287,287
1096,PRENDRE UN TEMPS D'AVANCE,2020,0,0,0,0,0,0,0,0,0,0,0,84779,0,84779,0,42827,0,0,0,6108,0,0,0,84779,700,173496,0,0,95643,0,0,0,0,0,0,0,300409,0,0,0,0,215153,0,0,0,0,0,0,0,343236,42827,643645
1097,ENVOL - UNE ENERGIE NOUVELLE POUR LE VAL D'OISE,2020,0,0,0,0,0,0,0,0,0,0,0,431,0,431,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,PLACE PUBLIQUE,2020,0,0,0,0,0,0,0,200,0,0,0,23996,835,30892,0,-8992,0,0,0,11565,41,15,0,30892,0,0,0,51,20430,0,0,0,5000,0,0,0,35021,3240,19768,0,0,3021,0,0,0,0,0,0,0,26029,-8992,61050
1099,DESSINONS L'AVENIR ENSEMBLE,2020,0,0,0,0,0,0,0,0,0,0,0,5521,0,5551,0,-1153,0,0,0,792,3067,0,0,5551,1110,0,0,0,138,0,6761,3367,78,0,0,0,17321,3629,2410,0,0,0,0,0,0,0,0,0,0,16167,-1153,33489
